AssessmentID,CandidateID,EventDate,Caption,Assessment_Type,Assessment_Duration,Vendor,Outcome,Overall_Score,Detail_URL,Cost
Assessment-7255,Candidate-179625,2017-08-25,Select International - Clifton Kelly - Sales:Hire Sales Coordinator - North America : Requisition-1128,Strengths Inventory,72,Select International,Success,146.48521139815958,https://www.selectinternational.com/id?Candidate-179625,20.0
Assessment-7256,Candidate-179621,2017-08-25,CEG - Jose Zimmerman - Operations:Hire Maintenance Engineer - South America : Requisition-1133,Project Manager Assessment,24,CEG,Success,102.11857976290635,https://www.corpedgroup.com/id=?Candidate-179621,100.0
Assessment-7257,Candidate-179621,2017-08-25,Select International - Jose Zimmerman - Operations:Hire Maintenance Engineer - South America : Requisition-1133,PPQ,24,Select International,Success,60.0,https://use.plum.io/assessments?Candidate-179621,20.0
Assessment-7258,Candidate-179621,2017-08-25,Select International - Jose Zimmerman - Operations:Hire Maintenance Engineer - South America : Requisition-1133,Strengths Inventory,36,Select International,Success,98.23841501859538,https://www.selectinternational.com/id?Candidate-179621,20.0
Assessment-7259,Candidate-174810,2017-08-25,CEG - Jude Conn - Operations:Hire Plant Supervisor - North America : Requisition-1194,Project Manager Assessment,24,CEG,Success,77.1587872202519,https://www.corpedgroup.com/id=?Candidate-174810,100.0
Assessment-7260,Candidate-174810,2017-08-25,Select International - Jude Conn - Operations:Hire Plant Supervisor - North America : Requisition-1194,PPQ,24,Select International,Success,124.97557809206315,https://use.plum.io/assessments?Candidate-174810,20.0
Assessment-7261,Candidate-174810,2017-08-25,Select International - Jude Conn - Operations:Hire Plant Supervisor - North America : Requisition-1194,Strengths Inventory,36,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-174810,20.0
Assessment-7262,Candidate-179552,2017-08-25,Select International - Bart Forman - IT:Hire IT Infrastructure Specialist - EMEA : Requisition-1224,PPQ,12,Select International,Success,73.15637233829473,https://www.selectinternational.com/id?Candidate-179552,20.0
Assessment-7263,Candidate-179543,2017-08-25,Optimize Hire - Jericho Duran - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,Motivation Test,60,Optimize Hire,Success,60.0,https://optimizehire.com/id=?Candidate-179543,40.0
Assessment-7264,Candidate-179543,2017-08-25,Optimize Hire - Jericho Duran - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,Personality test,24,Optimize Hire,Success,97.67912434146768,https://optimizehire.com/id=?Candidate-179543,40.0
Assessment-7265,Candidate-179543,2017-08-25,Optimize Hire - Jericho Duran - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,Cognitive Ability Test,12,Optimize Hire,Success,114.5043357422926,https://optimizehire.com/id=?Candidate-179543,60.0
Assessment-7266,Candidate-179543,2017-08-25,Select International - Jericho Duran - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,PPQ,36,Select International,Success,70.09403554811908,https://bluesphere.Select International.com/behaviour/id?Candidate-179543,20.0
Assessment-7267,Candidate-179543,2017-08-25,Select International - Jericho Duran - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,PPQ,72,Select International,Success,60.0,https://bluesphere.cultureamp.com/?Candidate-179543,20.0
Assessment-7268,Candidate-179543,2017-08-25,Select International - Jericho Duran - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,Strengths Inventory,24,Select International,Success,69.7189666593051,https://www.selectinternational.com/id?Candidate-179543,20.0
Assessment-7269,Candidate-179482,2017-08-25,CEG - Felipe Hasegawa - Operations:Hire Maintenance Engineer - South America : Requisition-1133,Project Manager Assessment,24,CEG,Success,68.46836606148965,https://www.corpedgroup.com/id=?Candidate-179482,100.0
Assessment-7270,Candidate-179482,2017-08-25,Select International - Felipe Hasegawa - Operations:Hire Maintenance Engineer - South America : Requisition-1133,PPQ,24,Select International,Success,90.61836446696059,https://use.plum.io/assessments?Candidate-179482,20.0
Assessment-7271,Candidate-179482,2017-08-25,Select International - Felipe Hasegawa - Operations:Hire Maintenance Engineer - South America : Requisition-1133,Strengths Inventory,36,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-179482,20.0
Assessment-7272,Candidate-179441,2017-08-25,Select International - Lori Bishop - IT:Hire IT Infrastructure Specialist - North America : Requisition-1178,PPQ,12,Select International,Success,86.0385824200281,https://www.selectinternational.com/id?Candidate-179441,20.0
Assessment-7273,Candidate-179427,2017-08-25,Select International - Stephan Ballard - IT:Hire IT Project Analyst - North America : Requisition-1202,PPQ,12,Select International,Success,112.16414903413245,https://www.selectinternational.com/id?Candidate-179427,20.0
Assessment-7274,Candidate-179370,2017-08-25,Select International - Katelyn Bair - Finance:Hire Senior Accountant - APAC : Requisition-1003,PPQ,12,Select International,Success,73.31760780057883,https://bluesphere.Select International.com/behaviour/id?Candidate-179370,20.0
Assessment-7275,Candidate-75842,2017-08-25,Optimize Hire - Hopper Stotgard - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Motivation Test,60,Optimize Hire,Success,67.61065244495319,https://optimizehire.com/id=?Candidate-75842,40.0
Assessment-7276,Candidate-75842,2017-08-25,Optimize Hire - Hopper Stotgard - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Personality test,24,Optimize Hire,Success,89.97331627369944,https://optimizehire.com/id=?Candidate-75842,40.0
Assessment-7277,Candidate-75842,2017-08-25,Optimize Hire - Hopper Stotgard - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Cognitive Ability Test,12,Optimize Hire,Success,60.08814048478725,https://optimizehire.com/id=?Candidate-75842,60.0
Assessment-7278,Candidate-75842,2017-08-25,Select International - Hopper Stotgard - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,PPQ,36,Select International,Success,87.15889610766511,https://bluesphere.Select International.com/behaviour/id?Candidate-75842,20.0
Assessment-7279,Candidate-75842,2017-08-25,Select International - Hopper Stotgard - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,PPQ,72,Select International,Success,81.1732256461207,https://bluesphere.cultureamp.com/?Candidate-75842,20.0
Assessment-7280,Candidate-75842,2017-08-25,Select International - Hopper Stotgard - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Strengths Inventory,24,Select International,Success,102.3779852931183,https://www.selectinternational.com/id?Candidate-75842,20.0
Assessment-7281,Candidate-168828,2017-08-25,Select International - Wilfred Taniguchi - HR:Hire Talent Management Specialist - North America : Requisition-1156,PPQ,24,Select International,Success,122.39272705780007,https://bluesphere.cultureamp.com/?Candidate-168828,20.0
Assessment-7282,Candidate-168828,2017-08-25,Select International - Wilfred Taniguchi - HR:Hire Talent Management Specialist - North America : Requisition-1156,Strengths Inventory,84,Select International,Success,67.37639645769974,https://www.selectinternational.com/id?Candidate-168828,20.0
Assessment-7283,Candidate-179313,2017-08-25,CEG - Kyle Carmona - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Project Manager Assessment,24,CEG,Fail,22.560293031991467,https://www.corpedgroup.com/id=?Candidate-179313,100.0
Assessment-7284,Candidate-179313,2017-08-25,Select International - Kyle Carmona - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,PPQ,24,Select International,Fail,82.21292969062594,https://use.plum.io/assessments?Candidate-179313,20.0
Assessment-7285,Candidate-179313,2017-08-25,Select International - Kyle Carmona - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Strengths Inventory,36,Select International,Fail,0.0,https://www.selectinternational.com/id?Candidate-179313,20.0
Assessment-7286,Candidate-179303,2017-08-25,Select International - Leonard Arteaga - Finance:Hire Senior Accountant - North America : Requisition-1172,PPQ,12,Select International,Fail,77.73907762929736,https://bluesphere.Select International.com/behaviour/id?Candidate-179303,20.0
Assessment-7287,Candidate-179302,2017-08-25,Select International - Harry Bennett - IT:Hire IT Project Analyst - North America : Requisition-1173,PPQ,12,Select International,Success,105.68514921941764,https://www.selectinternational.com/id?Candidate-179302,20.0
Assessment-7288,Candidate-145364,2017-08-25,Select International - Kayden Vicente - IT:Hire IT Infrastructure Specialist - North America : Requisition-1201,PPQ,12,Select International,Success,88.07692620820043,https://www.selectinternational.com/id?Candidate-145364,20.0
Assessment-7289,Candidate-179266,2017-08-25,CEG - Asher Long - Operations:Hire Plant Supervisor - EMEA : Requisition-1210,Project Manager Assessment,24,CEG,Success,100.4580712680634,https://www.corpedgroup.com/id=?Candidate-179266,100.0
Assessment-7290,Candidate-179266,2017-08-25,Select International - Asher Long - Operations:Hire Plant Supervisor - EMEA : Requisition-1210,PPQ,24,Select International,Success,74.99905123771136,https://use.plum.io/assessments?Candidate-179266,20.0
Assessment-7291,Candidate-179266,2017-08-25,Select International - Asher Long - Operations:Hire Plant Supervisor - EMEA : Requisition-1210,Strengths Inventory,36,Select International,Success,100.18536361649859,https://www.selectinternational.com/id?Candidate-179266,20.0
Assessment-7292,Candidate-179217,2017-08-25,TalentClick - Romeo Krueger - Operations:Hire Plant Supervisor - North America : Requisition-1008,Safety Quotient,48,TalentClick,Success,66.16011578694379,https://talentclick.com/Candidate-179217,70.0
Assessment-7293,Candidate-179191,2017-08-25,eskills - Kody Touras - IT:Hire IT Infrastructure Specialist - North America : Requisition-1123,Python,60,eskills,Success,114.7974673238333,https://www.eskills.com/assessments?Candidate-179191,40.0
Assessment-7294,Candidate-179191,2017-08-25,Codility - Kody Touras - IT:Hire IT Infrastructure Specialist - North America : Requisition-1123,Development Basics,36,Codility,Success,74.99260521918455,https://codility.com/assess/id?Candidate-179191,40.0
Assessment-7295,Candidate-179190,2017-08-25,Select International - Malcolm Reyna - IT:Hire IT Infrastructure Specialist - North America : Requisition-1123,PPQ,12,Select International,Success,100.10149681496696,https://www.selectinternational.com/id?Candidate-179190,20.0
Assessment-7296,Candidate-86358,2017-08-25,eskills - Caitlyn Kauffman - IT:Hire IT Project Analyst - North America : Requisition-1147,Python,60,eskills,Success,60.0,https://www.eskills.com/assessments?Candidate-86358,40.0
Assessment-7297,Candidate-86358,2017-08-25,Codility - Caitlyn Kauffman - IT:Hire IT Project Analyst - North America : Requisition-1147,Development Basics,36,Codility,Success,63.98023104933142,https://codility.com/assess/id?Candidate-86358,40.0
Assessment-7298,Candidate-179147,2017-08-25,Select International - Shiloh Griffith - IT:Hire IT Project Analyst - North America : Requisition-1173,PPQ,12,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-179147,20.0
Assessment-7299,Candidate-179143,2017-08-25,eskills - Natalia Stevens - IT:Hire Information Security Specialist - North America : Requisition-1175,Python,60,eskills,Success,104.05720711998735,https://www.eskills.com/assessments?Candidate-179143,40.0
Assessment-7300,Candidate-179143,2017-08-25,Codility - Natalia Stevens - IT:Hire Information Security Specialist - North America : Requisition-1175,Development Basics,36,Codility,Success,76.04652872036984,https://codility.com/assess/id?Candidate-179143,40.0
Assessment-7301,Candidate-121659,2017-08-25,CEG - Mikaela James - Operations:Hire Software Developer - North America : Requisition-1211,Project Manager Assessment,24,CEG,Success,124.24760454240646,https://www.corpedgroup.com/id=?Candidate-121659,100.0
Assessment-7302,Candidate-121659,2017-08-25,Select International - Mikaela James - Operations:Hire Software Developer - North America : Requisition-1211,PPQ,24,Select International,Success,60.0,https://use.plum.io/assessments?Candidate-121659,20.0
Assessment-7303,Candidate-121659,2017-08-25,Select International - Mikaela James - Operations:Hire Software Developer - North America : Requisition-1211,Strengths Inventory,36,Select International,Success,67.48315690456559,https://www.selectinternational.com/id?Candidate-121659,20.0
Assessment-7304,Candidate-179098,2017-08-25,CEG - Matteo Steele - Operations:Campus Logistics Specialist - North America : Requisition-15,Project Manager Assessment,24,CEG,Fail,72.58478437283253,https://www.corpedgroup.com/id=?Candidate-179098,100.0
Assessment-7305,Candidate-179098,2017-08-25,Select International - Matteo Steele - Operations:Campus Logistics Specialist - North America : Requisition-15,PPQ,24,Select International,Fail,14.013118539739327,https://use.plum.io/assessments?Candidate-179098,20.0
Assessment-7306,Candidate-179098,2017-08-25,Select International - Matteo Steele - Operations:Campus Logistics Specialist - North America : Requisition-15,Strengths Inventory,36,Select International,Fail,21.20405339422327,https://www.selectinternational.com/id?Candidate-179098,20.0
Assessment-7307,Candidate-179091,2017-08-25,Select International - Kendra Cunningham - Sales:Campus Sales Executive - North America : Requisition-19,PPQ,84,Select International,Success,69.69742984388628,https://bluesphere.Select International.com/behaviour/id?Candidate-179091,20.0
Assessment-7308,Candidate-179091,2017-08-25,Select International - Kendra Cunningham - Sales:Campus Sales Executive - North America : Requisition-19,Strengths Inventory,72,Select International,Success,83.27733346660436,https://www.selectinternational.com/id?Candidate-179091,20.0
Assessment-7309,Candidate-179084,2017-08-25,Select International - Mateo Mercado - Finance:Hire Financial Analyst - North America : Requisition-1039,PPQ,12,Select International,Success,75.50452836684948,https://bluesphere.Select International.com/behaviour/id?Candidate-179084,20.0
Assessment-7310,Candidate-179003,2017-08-25,Mettl - Makenzie Sanchez - Marketing:Hire Marketing Specialist - North America : Requisition-1181,Marketing ManagerAssessment,36,Mettl,Fail,0.0,https://mettl.com/id?Candidate-179003,70.0
Assessment-7311,Candidate-178996,2017-08-25,Select International - Anita Schwartz - Finance:Hire Accountant - A/R - North America : Requisition-1187,PPQ,12,Select International,Success,61.62340829329638,https://bluesphere.Select International.com/behaviour/id?Candidate-178996,20.0
Assessment-7312,Candidate-178980,2017-08-25,Select International - Persis Enciso - Finance:Hire Accountant - A/R - North America : Requisition-1200,PPQ,12,Select International,Success,60.0,https://bluesphere.Select International.com/behaviour/id?Candidate-178980,20.0
Assessment-7313,Candidate-178957,2017-08-25,Select International - Ben Mathis - Finance:Campus Procurement Coordinator - EMEA : Requisition-4,PPQ,12,Select International,Fail,0.0,https://bluesphere.Select International.com/behaviour/id?Candidate-178957,20.0
Assessment-7314,Candidate-178944,2017-08-25,CEG - Kana Ray - Operations:Campus Plant Operator - APAC : Requisition-17,Project Manager Assessment,24,CEG,Fail,53.02913740752352,https://www.corpedgroup.com/id=?Candidate-178944,100.0
Assessment-7315,Candidate-178944,2017-08-25,Select International - Kana Ray - Operations:Campus Plant Operator - APAC : Requisition-17,PPQ,24,Select International,Fail,0.0,https://use.plum.io/assessments?Candidate-178944,20.0
Assessment-7316,Candidate-178944,2017-08-25,Select International - Kana Ray - Operations:Campus Plant Operator - APAC : Requisition-17,Strengths Inventory,36,Select International,Fail,4.928653071479186,https://www.selectinternational.com/id?Candidate-178944,20.0
Assessment-7317,Candidate-178792,2017-08-25,Select International - Jeannette Pang - IT:Campus Desktop Applications Specialist - EMEA : Requisition-11,PPQ,12,Select International,Fail,67.5688701733284,https://www.selectinternational.com/id?Candidate-178792,20.0
Assessment-7318,Candidate-178735,2017-08-25,Select International - Lyle Cain - Finance:Hire Senior Accountant - EMEA : Requisition-1125,PPQ,12,Select International,Success,60.0,https://bluesphere.Select International.com/behaviour/id?Candidate-178735,20.0
Assessment-7319,Candidate-22221,2017-08-25,eskills - Joshua Arellano - IT:Hire IT Project Analyst - North America : Requisition-1147,Python,60,eskills,Fail,4.897656304855154,https://www.eskills.com/assessments?Candidate-22221,40.0
Assessment-7320,Candidate-22221,2017-08-25,Codility - Joshua Arellano - IT:Hire IT Project Analyst - North America : Requisition-1147,Development Basics,36,Codility,Fail,11.885194162478808,https://codility.com/assess/id?Candidate-22221,40.0
Assessment-7321,Candidate-178673,2017-08-25,eskills - Lee Urbina - IT:Hire IT Project Analyst - North America : Requisition-1202,Python,60,eskills,Success,78.5460375162836,https://www.eskills.com/assessments?Candidate-178673,40.0
Assessment-7322,Candidate-178673,2017-08-25,Codility - Lee Urbina - IT:Hire IT Project Analyst - North America : Requisition-1202,Development Basics,36,Codility,Success,104.207635953743,https://codility.com/assess/id?Candidate-178673,40.0
Assessment-7323,Candidate-178667,2017-08-25,Select International - Troy Plunkett - Finance:Hire Financial Analyst - North America : Requisition-1213,PPQ,12,Select International,Success,120.66650957228597,https://bluesphere.Select International.com/behaviour/id?Candidate-178667,20.0
Assessment-7324,Candidate-178632,2017-08-25,CEG - Emmanuel Morales - Operations:Campus Plant Operator - APAC : Requisition-17,Project Manager Assessment,24,CEG,Success,62.365238857597504,https://www.corpedgroup.com/id=?Candidate-178632,100.0
Assessment-7325,Candidate-178632,2017-08-25,Select International - Emmanuel Morales - Operations:Campus Plant Operator - APAC : Requisition-17,PPQ,24,Select International,Success,88.57333066385635,https://use.plum.io/assessments?Candidate-178632,20.0
Assessment-7326,Candidate-178632,2017-08-25,Select International - Emmanuel Morales - Operations:Campus Plant Operator - APAC : Requisition-17,Strengths Inventory,36,Select International,Success,73.30385949587256,https://www.selectinternational.com/id?Candidate-178632,20.0
Assessment-7327,Candidate-52696,2017-08-25,eskills - Laurie Brennan - IT:Hire Information Security Specialist - North America : Requisition-1124,Python,60,eskills,Success,106.9884269337149,https://www.eskills.com/assessments?Candidate-52696,40.0
Assessment-7328,Candidate-52696,2017-08-25,Codility - Laurie Brennan - IT:Hire Information Security Specialist - North America : Requisition-1124,Development Basics,36,Codility,Success,84.25069588247794,https://codility.com/assess/id?Candidate-52696,40.0
Assessment-7329,Candidate-178545,2017-08-25,eskills - Marina Keller - IT:Hire IT Project Analyst - North America : Requisition-1147,Python,60,eskills,Fail,8.693699741155736,https://www.eskills.com/assessments?Candidate-178545,40.0
Assessment-7330,Candidate-178545,2017-08-25,Codility - Marina Keller - IT:Hire IT Project Analyst - North America : Requisition-1147,Development Basics,36,Codility,Fail,8.248791953444485,https://codility.com/assess/id?Candidate-178545,40.0
Assessment-7331,Candidate-35120,2017-08-25,Aptitude Analytics - Monte Juarez - Finance:Hire Senior Accountant - South America : Requisition-1151,Success Factor Analysis,12,Aptitude Analytics,Fail,33.60352684012985,https://www.aptitudeanalytics.com/c?Candidate-35120,40.0
Assessment-7332,Candidate-178443,2017-08-25,eskills - Keoni Hoffman - IT:Hire Information Security Specialist - North America : Requisition-1124,Python,60,eskills,Success,97.91408786575093,https://www.eskills.com/assessments?Candidate-178443,40.0
Assessment-7333,Candidate-178443,2017-08-25,Codility - Keoni Hoffman - IT:Hire Information Security Specialist - North America : Requisition-1124,Development Basics,36,Codility,Success,89.63067261238518,https://codility.com/assess/id?Candidate-178443,40.0
Assessment-7334,Candidate-178428,2017-08-25,TalentClick - Sofia Mckenney - Operations:Hire Maintenance Engineer - North America : Requisition-1135,Safety Quotient,48,TalentClick,Success,69.65978507613393,https://talentclick.com/Candidate-178428,70.0
Assessment-7335,Candidate-178416,2017-08-25,Select International - Fred Li - IT:Hire IT Project Analyst - North America : Requisition-1146,PPQ,12,Select International,Fail,29.0375138099128,https://www.selectinternational.com/id?Candidate-178416,20.0
Assessment-7336,Candidate-178407,2017-08-25,Mettl - Rachel Case - Marketing:Hire Marketing Specialist - North America : Requisition-1148,Marketing ManagerAssessment,36,Mettl,Success,113.04276581909802,https://mettl.com/id?Candidate-178407,70.0
Assessment-7337,Candidate-178250,2017-08-25,eskills - Jaycob Goodman - IT:Hire Information Security Specialist - North America : Requisition-1166,Python,60,eskills,Success,68.84048019165908,https://www.eskills.com/assessments?Candidate-178250,40.0
Assessment-7338,Candidate-178250,2017-08-25,Codility - Jaycob Goodman - IT:Hire Information Security Specialist - North America : Requisition-1166,Development Basics,36,Codility,Success,76.86166279691624,https://codility.com/assess/id?Candidate-178250,40.0
Assessment-7339,Candidate-178129,2017-08-25,Select International - Ron Garner - Sales:Hire Sales Coordinator - North America : Requisition-1128,Select Sales Pro,24,Select International,Fail,53.21777670931005,https://bluesphere.Select International.com/sales/id?Candidate-178129,50.0
Assessment-7340,Candidate-178129,2017-08-25,Captera - Ron Garner - Sales:Hire Sales Coordinator - North America : Requisition-1128,Sales Management Assessment,24,Captera,Fail,3.2243064457472244,https://captera.com/bluesphere/id?Candidate-178129,50.0
Assessment-7341,Candidate-178071,2017-08-25,Mettl - Ron Carder - Marketing:Hire Marketing Specialist - North America : Requisition-1181,Marketing ManagerAssessment,36,Mettl,Success,60.0,https://mettl.com/id?Candidate-178071,70.0
Assessment-7342,Candidate-53392,2017-08-25,eskills - Rayyan Dennis - IT:Hire Information Security Specialist - North America : Requisition-1101,Python,60,eskills,Fail,0.0,https://www.eskills.com/assessments?Candidate-53392,40.0
Assessment-7343,Candidate-53392,2017-08-25,Codility - Rayyan Dennis - IT:Hire Information Security Specialist - North America : Requisition-1101,Development Basics,36,Codility,Fail,77.00874215572253,https://codility.com/assess/id?Candidate-53392,40.0
Assessment-7344,Candidate-118728,2017-08-25,Aptitude Analytics - Sherri Jones - Finance:Hire Accountant - A/R - North America : Requisition-1143,Success Factor Analysis,12,Aptitude Analytics,Success,126.07912035663429,https://www.aptitudeanalytics.com/c?Candidate-118728,40.0
Assessment-7345,Candidate-177896,2017-08-25,TalentClick - Iris Levine - Operations:Hire Plant Supervisor - North America : Requisition-1184,Safety Quotient,48,TalentClick,Success,121.41979729822859,https://talentclick.com/Candidate-177896,70.0
Assessment-7346,Candidate-177785,2017-08-25,TalentClick - Gerry Guyton - Operations:Hire Maintenance Engineer - North America : Requisition-1134,Safety Quotient,48,TalentClick,Success,70.06350640966248,https://talentclick.com/Candidate-177785,70.0
Assessment-7347,Candidate-177783,2017-08-25,TalentClick - Francisco Rasmussen - Operations:Hire Maintenance Engineer - North America : Requisition-1135,Safety Quotient,48,TalentClick,Fail,26.935516720106957,https://talentclick.com/Candidate-177783,70.0
Assessment-7348,Candidate-177757,2017-08-25,eskills - Imani Woodard - IT:Hire Information Security Specialist - North America : Requisition-1166,Python,60,eskills,Fail,33.55761647552826,https://www.eskills.com/assessments?Candidate-177757,40.0
Assessment-7349,Candidate-177757,2017-08-25,Codility - Imani Woodard - IT:Hire Information Security Specialist - North America : Requisition-1166,Development Basics,36,Codility,Fail,26.91176340361938,https://codility.com/assess/id?Candidate-177757,40.0
Assessment-7350,Candidate-177750,2017-08-25,Aptitude Analytics - Jada Ford - Finance:Hire Senior Accountant - North America : Requisition-1172,Success Factor Analysis,12,Aptitude Analytics,Fail,27.913335003056105,https://www.aptitudeanalytics.com/c?Candidate-177750,40.0
Assessment-7351,Candidate-177648,2017-08-25,Select International - Mauricio Scott - Sales:Hire Sales Coordinator - North America : Requisition-1128,Select Sales Pro,24,Select International,Success,60.0,https://bluesphere.Select International.com/sales/id?Candidate-177648,50.0
Assessment-7352,Candidate-177648,2017-08-25,Captera - Mauricio Scott - Sales:Hire Sales Coordinator - North America : Requisition-1128,Sales Management Assessment,24,Captera,Success,60.0,https://captera.com/bluesphere/id?Candidate-177648,50.0
Assessment-7353,Candidate-177636,2017-08-25,Aptitude Analytics - Lucinda Carrasco - Finance:Hire Financial Analyst - North America : Requisition-1144,Success Factor Analysis,12,Aptitude Analytics,Success,69.5937507204978,https://www.aptitudeanalytics.com/c?Candidate-177636,40.0
Assessment-7354,Candidate-177628,2017-08-25,eskills - Bautista Montes - IT:Hire IT Project Analyst - North America : Requisition-1150,Python,60,eskills,Success,86.19999776736357,https://www.eskills.com/assessments?Candidate-177628,40.0
Assessment-7355,Candidate-177628,2017-08-25,Codility - Bautista Montes - IT:Hire IT Project Analyst - North America : Requisition-1150,Development Basics,36,Codility,Success,62.57936875834159,https://codility.com/assess/id?Candidate-177628,40.0
Assessment-7356,Candidate-177604,2017-08-25,eskills - Oakes Aguilar - IT:Hire Enterprise Applications Specialist - EMEA : Requisition-1179,Python,60,eskills,Success,90.98306403777333,https://www.eskills.com/assessments?Candidate-177604,40.0
Assessment-7357,Candidate-177604,2017-08-25,Codility - Oakes Aguilar - IT:Hire Enterprise Applications Specialist - EMEA : Requisition-1179,Development Basics,36,Codility,Success,122.06510863241019,https://codility.com/assess/id?Candidate-177604,40.0
Assessment-7358,Candidate-15456,2017-08-25,TalentClick - Santino Kolb - Operations:Hire Software Developer - EMEA : Requisition-1084,Safety Quotient,48,TalentClick,Success,60.0,https://talentclick.com/Candidate-15456,70.0
Assessment-7359,Candidate-177475,2017-08-25,Aptitude Analytics - Lenin Taylor - Finance:Hire Senior Accountant - South America : Requisition-1151,Success Factor Analysis,12,Aptitude Analytics,Fail,27.57032231404644,https://www.aptitudeanalytics.com/c?Candidate-177475,40.0
Assessment-7360,Candidate-177443,2017-08-25,eskills - Kermit Newcomb - IT:Hire Enterprise Applications Specialist - North America : Requisition-1191,Python,60,eskills,Success,60.0,https://www.eskills.com/assessments?Candidate-177443,40.0
Assessment-7361,Candidate-177443,2017-08-25,Codility - Kermit Newcomb - IT:Hire Enterprise Applications Specialist - North America : Requisition-1191,Development Basics,36,Codility,Success,60.0,https://codility.com/assess/id?Candidate-177443,40.0
Assessment-7362,Candidate-177439,2017-08-25,Select International - Yardley Proctor - Sales:Hire Sales Regional Director : Requisition-1198,Select Sales Pro,24,Select International,Success,87.70088688476366,https://bluesphere.Select International.com/sales/id?Candidate-177439,50.0
Assessment-7363,Candidate-177439,2017-08-25,Captera - Yardley Proctor - Sales:Hire Sales Regional Director : Requisition-1198,Sales Management Assessment,24,Captera,Success,91.57130036540454,https://captera.com/bluesphere/id?Candidate-177439,50.0
Assessment-7364,Candidate-177306,2017-08-25,Aptitude Analytics - Mariam Duran - Finance:Hire Financial Analyst - North America : Requisition-1164,Success Factor Analysis,12,Aptitude Analytics,Success,89.26407346660862,https://www.aptitudeanalytics.com/c?Candidate-177306,40.0
Assessment-7365,Candidate-177278,2017-08-25,Aptitude Analytics - Cy Barton - Finance:Hire Accountant - A/R - North America : Requisition-1193,Success Factor Analysis,12,Aptitude Analytics,Fail,49.07859748362089,https://www.aptitudeanalytics.com/c?Candidate-177278,40.0
Assessment-7366,Candidate-177186,2017-08-25,Select International - Sierra Luna - Sales:Hire Sales Coordinator - South America : Requisition-1116,Select Sales Pro,24,Select International,Fail,57.5075367676004,https://bluesphere.Select International.com/sales/id?Candidate-177186,50.0
Assessment-7367,Candidate-177186,2017-08-25,Captera - Sierra Luna - Sales:Hire Sales Coordinator - South America : Requisition-1116,Sales Management Assessment,24,Captera,Fail,45.85062906797413,https://captera.com/bluesphere/id?Candidate-177186,50.0
Assessment-7368,Candidate-177112,2017-08-25,Aptitude Analytics - April Scott - Finance:Hire Accountant - A/R - North America : Requisition-1187,Success Factor Analysis,12,Aptitude Analytics,Fail,10.712761382631058,https://www.aptitudeanalytics.com/c?Candidate-177112,40.0
Assessment-7369,Candidate-177101,2017-08-25,Aptitude Analytics - Myra Blanco - Finance:Hire Accountant - A/R - North America : Requisition-1200,Success Factor Analysis,12,Aptitude Analytics,Success,110.07146280811162,https://www.aptitudeanalytics.com/c?Candidate-177101,40.0
Assessment-7370,Candidate-177002,2017-08-25,TalentClick - Rebekah Lowe - Operations:Hire Maintenance Engineer - North America : Requisition-1134,Safety Quotient,48,TalentClick,Success,111.6416322727283,https://talentclick.com/Candidate-177002,70.0
Assessment-7371,Candidate-124704,2017-08-25,Aptitude Analytics - Kyle Mccormick - Finance:Hire Accountant - A/R - North America : Requisition-1143,Success Factor Analysis,12,Aptitude Analytics,Success,95.27816094680648,https://www.aptitudeanalytics.com/c?Candidate-124704,40.0
Assessment-7372,Candidate-176973,2017-08-25,TalentClick - Jim Moody - Operations:Hire Assistant Plant Manager - APAC : Requisition-1160,Safety Quotient,48,TalentClick,Success,68.9131528021154,https://talentclick.com/Candidate-176973,70.0
Assessment-7373,Candidate-12072,2017-08-25,TalentClick - Angelia Keating - Operations:Hire Plant Supervisor - North America : Requisition-1155,Safety Quotient,48,TalentClick,Success,77.3195863024496,https://talentclick.com/Candidate-12072,70.0
Assessment-7374,Candidate-176672,2017-08-25,TalentClick - Zeke Cortez - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Safety Quotient,48,TalentClick,Success,70.8702748349179,https://talentclick.com/Candidate-176672,70.0
Assessment-7375,Candidate-176502,2017-08-25,TalentClick - Emily Ho - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Safety Quotient,48,TalentClick,Success,87.52771173904347,https://talentclick.com/Candidate-176502,70.0
